Date,Actual_Quantity,Predicted_Quantity,Temperature,Temperature_Band,Holiday_Period,Is_Peak_Season,Is_Holiday,Prediction_Error,Business_Loss
2023-08-20,1.0,1.7452240182284455,71.3,Normal (61-74°F),Normal,True,False,0.7452240182284455,1.326498752446633
2023-08-21,11.0,10.44449407731038,68.1,Normal (61-74°F),Normal,True,False,-0.5555059226896208,6.410538347838224
2023-08-22,16.0,15.457945702051925,70.8,Normal (61-74°F),Normal,True,False,-0.5420542979480754,6.255306598320789
2023-08-23,21.0,22.369870616942986,70.7,Normal (61-74°F),Normal,True,False,1.3698706169429862,2.4383696981585152
2023-08-24,12.0,11.208518857332935,68.4,Normal (61-74°F),Normal,True,False,-0.7914811426670649,9.133692386377929
2023-08-25,14.0,13.547936679822042,68.1,Normal (61-74°F),Normal,True,False,-0.4520633201779578,5.216810714853633
2023-08-26,19.0,18.9288208022796,71.4,Normal (61-74°F),Normal,True,False,-0.07117919772040082,0.8214079416934255
2023-08-27,8.0,7.115333447629301,74.6,Hot (75-84°F),Normal,True,False,-0.8846665523706987,10.209052014357862
2023-08-28,16.0,15.762176874907656,77.0,Hot (75-84°F),Normal,True,False,-0.23782312509234416,2.7444788635656514
2023-08-29,13.0,12.390346501094124,78.7,Hot (75-84°F),Normal,True,False,-0.6096534989058764,7.035401377373813
2023-08-30,14.0,13.698248878396717,76.5,Hot (75-84°F),Normal,True,False,-0.3017511216032833,3.4822079433018893
2023-08-31,18.0,18.763309101754942,71.6,Normal (61-74°F),Normal,True,False,0.7633091017549418,1.3586902011237965
2023-09-01,23.0,21.783210169432664,71.4,Normal (61-74°F),Pre-Holiday,True,False,-1.2167898305673361,14.041754644747058
2023-09-02,21.0,21.502042606353157,71.5,Normal (61-74°F),Pre-Holiday,True,False,0.5020426063531573,0.8936358393086201
2023-09-03,16.0,15.690764205468007,71.2,Normal (61-74°F),Pre-Holiday,True,False,-0.30923579453199324,3.5685810688992015
2023-09-04,0.0,0.47374564252603496,71.2,Normal (61-74°F),Holiday,True,True,0.47374564252603496,0.8432672436963422
2023-09-05,21.0,20.494138050430482,69.2,Normal (61-74°F),Post-Holiday,True,False,-0.5058619495695176,5.837646898032232
2023-09-06,18.0,18.31028587746956,71.1,Normal (61-74°F),Post-Holiday,True,False,0.3102858774695605,0.5523088618958176
2023-09-07,9.0,9.152017345658532,70.3,Normal (61-74°F),Post-Holiday,True,False,0.15201734565853187,0.2705908752721867
2023-09-08,18.0,17.45446832293259,75.5,Hot (75-84°F),Normal,True,False,-0.5455316770674088,6.295435553357897
2023-09-09,11.0,11.70528766406597,78.1,Hot (75-84°F),Normal,True,False,0.7052876640659704,1.2554120420374273
2023-09-10,4.0,5.058167145143151,75.6,Hot (75-84°F),Normal,True,False,1.058167145143151,1.8835375183548086
2023-09-11,15.0,15.569452388964107,74.3,Hot (75-84°F),Normal,True,False,0.5694523889641072,1.013625252356111
2023-09-12,17.0,17.694464627294266,70.7,Normal (61-74°F),Normal,True,False,0.6944646272942663,1.236147036583794
2023-09-13,10.0,10.676999377193136,67.8,Normal (61-74°F),Normal,True,False,0.6769993771931357,1.2050588914037816
2023-09-14,9.0,9.969506644721683,65.7,Normal (61-74°F),Normal,True,False,0.9695066447216831,1.725721827604596
2023-09-15,11.0,12.033608973991909,66.2,Normal (61-74°F),Normal,True,False,1.0336089739919085,1.8398239737055972
2023-09-16,7.0,8.512283529755639,65.7,Normal (61-74°F),Normal,True,False,1.5122835297556385,2.691864682965037
2023-09-17,7.0,6.339480943355493,66.0,Normal (61-74°F),Normal,True,False,-0.6605190566445067,7.6223899136776065
2023-09-18,7.0,6.345138201903289,66.6,Normal (61-74°F),Normal,True,False,-0.6548617980967109,7.557105150036043
2023-09-19,8.0,8.07421181122111,64.5,Normal (61-74°F),Normal,True,False,0.07421181122110987,0.13209702397357556
2023-09-20,13.0,13.503786567436835,65.7,Normal (61-74°F),Normal,True,False,0.5037865674368351,0.8967400900375666
2023-09-21,8.0,6.7551600891865435,64.8,Normal (61-74°F),Normal,True,False,-1.2448399108134565,14.365452570787287
2023-09-22,16.0,15.902278564502463,63.0,Normal (61-74°F),Normal,True,False,-0.09772143549753665,1.1277053656415728
2023-09-23,20.0,20.56606702746758,65.7,Normal (61-74°F),Normal,True,False,0.5660670274675788,1.00759930889229
2023-09-24,8.0,7.775888802306232,65.9,Normal (61-74°F),Normal,True,False,-0.22411119769376775,2.5862432213860798
2023-09-25,6.0,5.520263645242528,64.9,Normal (61-74°F),Normal,True,False,-0.4797363547574722,5.536157533901229
2023-09-26,11.0,11.642350811101663,65.2,Normal (61-74°F),Normal,True,False,0.6423508111016627,1.1433844437609597
2023-09-27,4.0,3.834918927439258,65.8,Normal (61-74°F),Normal,True,False,-0.16508107256074211,1.905035577350964
2023-09-28,10.0,10.175319450327297,64.3,Normal (61-74°F),Normal,True,False,0.17531945032729723,0.3120686215825891
2023-09-29,5.0,4.690786117759692,64.6,Normal (61-74°F),Normal,True,False,-0.3092138822403081,3.568328201053155
2023-09-30,7.0,6.788201617346373,61.8,Normal (61-74°F),Normal,True,False,-0.21179838265362694,2.444153335822855
2023-10-01,7.0,5.433009065705493,60.7,Normal (61-74°F),Normal,False,False,-1.5669909342945072,18.08307538175861
2023-10-02,10.0,9.51502164264039,60.2,Normal (61-74°F),Normal,False,False,-0.48497835735961026,5.5966502439299015
2023-10-03,7.0,5.719942444936488,65.8,Normal (61-74°F),Normal,False,False,-1.2800575550635118,14.771864185432925
2023-10-04,11.0,10.619504528805392,70.9,Normal (61-74°F),Normal,False,False,-0.38049547119460847,4.390917737585782
2023-10-05,11.0,9.744088978027415,75.4,Hot (75-84°F),Normal,False,False,-1.2559110219725849,14.493213193563628
2023-10-06,16.0,16.407184070395267,74.5,Hot (75-84°F),Pre-Holiday,False,False,0.4071840703952674,0.724787645303576
2023-10-07,11.0,11.450816739608547,72.4,Normal (61-74°F),Pre-Holiday,False,False,0.4508167396085465,0.8024537965032128
2023-10-08,3.0,2.779400888589271,72.2,Normal (61-74°F),Pre-Holiday,False,False,-0.22059911141072908,2.5457137456798136
2023-10-09,17.0,16.460088983490373,65.9,Normal (61-74°F),Holiday,False,True,-0.5399110165096275,6.2305731305211
2023-10-10,3.0,3.419802220989269,65.1,Normal (61-74°F),Post-Holiday,False,False,0.4198022209892689,0.7472479533608987
2023-10-11,4.0,4.053661829415509,63.6,Normal (61-74°F),Post-Holiday,False,False,0.05366182941550868,0.09551805635960545
2023-10-12,10.0,9.939715889786372,65.7,Normal (61-74°F),Post-Holiday,False,False,-0.060284110213627784,0.6956786318652646
2023-10-13,11.0,11.305043383926872,64.7,Normal (61-74°F),Normal,False,False,0.305043383926872,0.5429772233898322
2023-10-14,14.0,14.816313217333,66.4,Normal (61-74°F),Normal,False,False,0.8163132173330006,1.453037526852741
2023-10-15,6.0,6.007041342731088,70.5,Normal (61-74°F),Normal,False,False,0.0070413427310880294,0.012533590061336693
2023-10-16,9.0,10.062472462801317,68.5,Normal (61-74°F),Normal,False,False,1.062472462801317,1.8912009837863442
2023-10-17,7.0,7.098005297717202,66.0,Normal (61-74°F),Normal,False,False,0.09800529771720168,0.174449429936619
2023-10-18,4.0,4.071678563062614,65.5,Normal (61-74°F),Normal,False,False,0.07167856306261378,0.12758784225145253
2023-10-19,9.0,9.364624918123559,70.5,Normal (61-74°F),Normal,False,False,0.3646249181235586,0.6490323542599342
2023-10-20,8.0,8.08414369956589,72.5,Normal (61-74°F),Normal,False,False,0.08414369956589063,0.14977578522728532
2023-10-21,11.0,10.2046964234927,69.2,Normal (61-74°F),Normal,False,False,-0.7953035765072993,9.177803272894234
2023-10-22,5.0,4.9344263157764265,64.2,Normal (61-74°F),Normal,False,False,-0.06557368422357346,0.7567203159400376
2023-10-23,9.0,8.59081699085372,62.1,Normal (61-74°F),Normal,False,False,-0.4091830091462807,4.721971925548079
2023-10-24,6.0,5.751443747043878,61.2,Normal (61-74°F),Normal,False,False,-0.2485562529561216,2.868339159113643
2023-10-25,4.0,3.9671091649063084,61.8,Normal (61-74°F),Normal,False,False,-0.03289083509369162,0.3795602369812012
2023-10-26,9.0,8.469172997924247,62.8,Normal (61-74°F),Normal,False,False,-0.5308270020757533,6.125743603954192
2023-10-27,14.0,13.977653496000693,61.5,Normal (61-74°F),Normal,False,False,-0.022346503999306933,0.257878656152002
2023-10-28,6.0,6.274773379511895,60.0,Cold (≤60°F),Normal,False,False,0.2747733795118954,0.48909661553117384
2023-10-29,6.0,5.251321414488778,64.5,Normal (61-74°F),Normal,False,False,-0.7486785855112217,8.639750876799498
2023-10-30,1.0,1.7936733091949895,67.9,Normal (61-74°F),Normal,False,False,0.7936733091949895,1.4127384903670812
2023-10-31,13.0,11.233440142716395,68.0,Normal (61-74°F),Normal,False,False,-1.766559857283605,20.3861007530528
2023-11-01,10.0,10.169370797014947,68.0,Normal (61-74°F),Normal,False,False,0.16937079701494717,0.30148001868660596
2023-11-02,7.0,6.483979537881814,67.0,Normal (61-74°F),Normal,False,False,-0.5160204621181856,5.954876132843862
2023-11-03,13.0,12.139956443772492,64.5,Normal (61-74°F),Normal,False,False,-0.8600435562275077,9.924902638865438
2023-11-04,7.0,7.149918674912494,63.7,Normal (61-74°F),Normal,False,False,0.14991867491249433,0.26685524134423994
2023-11-05,4.0,3.5774570343403256,65.0,Normal (61-74°F),Normal,False,False,-0.4225429656596744,4.876145823712642
2023-11-06,12.0,12.264000083670002,62.2,Normal (61-74°F),Normal,False,False,0.26400008367000183,0.46992014893260325
2023-11-07,6.0,5.812661063766832,60.4,Normal (61-74°F),Pre-Holiday,False,False,-0.18733893623316789,2.161891324130757
2023-11-08,5.0,4.812147986884894,63.1,Normal (61-74°F),Pre-Holiday,False,False,-0.1878520131151058,2.1678122313483206
2023-11-09,13.0,12.938450278799918,64.6,Normal (61-74°F),Pre-Holiday,False,False,-0.061549721200082175,0.7102837826489482
2023-11-10,8.0,7.791568170917795,59.6,Cold (≤60°F),Holiday,False,True,-0.2084318290822047,2.405303307608642
2023-11-11,4.0,4.2932917327199185,62.8,Normal (61-74°F),Holiday,False,True,0.2932917327199185,0.5220592842414549
2023-11-12,5.0,4.579538507660215,66.1,Normal (61-74°F),Post-Holiday,False,False,-0.42046149233978536,4.852125621601123
2023-11-13,3.0,2.9499079506603474,62.5,Normal (61-74°F),Post-Holiday,False,False,-0.05009204933965261,0.578062249379591
2023-11-14,4.0,3.8942263484832442,63.2,Normal (61-74°F),Post-Holiday,False,False,-0.10577365151675577,1.2206279385033616
2023-11-15,6.0,6.900362239009464,59.9,Cold (≤60°F),Normal,False,False,0.9003622390094641,1.6026447854368462
2023-11-16,5.0,4.990824641368918,61.8,Normal (61-74°F),Normal,False,False,-0.009175358631082098,0.1058836386026874
2023-11-17,6.0,6.478586919962052,61.8,Normal (61-74°F),Normal,False,False,0.47858691996205227,0.8518847175324531
2023-11-18,11.0,10.42408280934791,60.0,Cold (≤60°F),Normal,False,False,-0.5759171906520901,6.64608438012512
2023-11-19,2.0,2.2350400398812518,59.2,Cold (≤60°F),Normal,False,False,0.23504003988125177,0.41837127098862814
2023-11-20,6.0,4.864360642806159,62.7,Normal (61-74°F),Pre-Holiday,False,False,-1.135639357193841,13.105278182016924
2023-11-21,13.0,13.427981533786049,67.5,Normal (61-74°F),Pre-Holiday,False,False,0.4279815337860491,0.7618071301391673
2023-11-22,6.0,6.135306013352314,66.5,Normal (61-74°F),Pre-Holiday,False,False,0.13530601335231385,0.24084470376711864
2023-11-23,0.0,0.39216362741893745,66.5,Normal (61-74°F),Holiday,False,True,0.39216362741893745,0.6980512568057087
2023-11-24,9.0,9.51918834013783,57.3,Cold (≤60°F),Post-Holiday,False,False,0.5191883401378306,0.9241552454453384
2023-11-25,11.0,12.042969773041762,55.9,Cold (≤60°F),Post-Holiday,False,False,1.0429697730417615,1.8564861960143355
2023-11-26,6.0,6.927350621142288,57.2,Cold (≤60°F),Post-Holiday,False,False,0.9273506211422884,1.6506841056332733
2023-11-27,7.0,7.11462832171493,58.1,Cold (≤60°F),Normal,False,False,0.11462832171492998,0.20403841265257536
2023-11-28,3.0,3.573326351041435,58.1,Cold (≤60°F),Normal,False,False,0.5733263510414348,1.020520904853754
2023-11-29,3.0,4.120072225569819,53.2,Cold (≤60°F),Normal,False,False,1.1200722255698192,1.9937285615142784
2023-11-30,3.0,2.5765184339525877,54.7,Cold (≤60°F),Normal,False,False,-0.4234815660474123,4.886977272187138
2023-12-01,3.0,4.222476371398782,54.4,Cold (≤60°F),Normal,False,False,1.2224763713987823,2.1760079410898325
2023-12-02,7.0,7.404278913853781,52.6,Cold (≤60°F),Normal,False,False,0.4042789138537808,0.7196164666597298
2023-12-03,2.0,2.739589311897552,54.6,Cold (≤60°F),Normal,False,False,0.7395893118975518,1.3164689751776424
2023-12-04,10.0,9.602825685895644,59.9,Cold (≤60°F),Normal,False,False,-0.39717431410435644,4.583391584764273
2023-12-05,6.0,6.72846851965393,65.3,Normal (61-74°F),Normal,False,False,0.72846851965393,1.2966739649839953
2023-12-06,0.0,1.8791970143788093,65.3,Normal (61-74°F),Normal,False,False,1.8791970143788093,3.3449706855942805
2023-12-07,0.0,1.5037191358903443,65.3,Normal (61-74°F),Normal,False,False,1.5037191358903443,2.676620061884813
2023-12-08,0.0,2.177942494929822,65.3,Normal (61-74°F),Normal,False,False,2.177942494929822,3.876737640975083
2023-12-09,0.0,2.7199536475270762,65.3,Normal (61-74°F),Normal,False,False,2.7199536475270762,4.841517492598196
2023-12-10,0.0,2.3908377738225552,65.3,Normal (61-74°F),Normal,False,False,2.3908377738225552,4.2556912374041485
2023-12-11,0.0,2.574245427480337,65.3,Normal (61-74°F),Normal,False,False,2.574245427480337,4.582156860914999
2023-12-12,0.0,2.7114732844902325,65.3,Normal (61-74°F),Normal,False,False,2.7114732844902325,4.8264224463926135
2023-12-13,0.0,3.194298200353775,65.3,Normal (61-74°F),Normal,False,False,3.194298200353775,5.68585079662972
2023-12-14,0.0,2.593989412053876,65.3,Normal (61-74°F),Normal,False,False,2.593989412053876,4.617301153455899
2023-12-15,0.0,4.6137225712616905,65.3,Normal (61-74°F),Normal,False,False,4.6137225712616905,8.21242617684581
2023-12-16,0.0,3.92168495136621,65.3,Normal (61-74°F),Normal,False,False,3.92168495136621,6.980599213431854
2023-12-17,0.0,2.790803689982593,65.3,Normal (61-74°F),Normal,False,False,2.790803689982593,4.967630568169016
2023-12-18,0.0,3.095258692536411,65.3,Normal (61-74°F),Normal,False,False,3.095258692536411,5.509560472714812
2023-12-19,0.0,3.3967525425137306,65.3,Normal (61-74°F),Normal,False,False,3.3967525425137306,6.046219525674441
2023-12-20,0.0,2.650386864789714,65.3,Normal (61-74°F),Normal,False,False,2.650386864789714,4.717688619325691
2023-12-21,0.0,3.278287515804207,65.3,Normal (61-74°F),Normal,False,False,3.278287515804207,5.835351778131488
2023-12-22,0.0,3.2519974395820195,65.3,Normal (61-74°F),Pre-Holiday,False,False,3.2519974395820195,5.788555442455995
2023-12-23,0.0,3.889318635945379,65.3,Normal (61-74°F),Pre-Holiday,False,False,3.889318635945379,6.922987171982775
2023-12-24,0.0,3.9315753618369134,65.3,Normal (61-74°F),Pre-Holiday,False,False,3.9315753618369134,6.998204144069706
2023-12-25,0.0,3.066062053033457,65.3,Normal (61-74°F),Holiday,False,True,3.066062053033457,5.457590454399553
2023-12-26,0.0,3.603915819349602,65.3,Normal (61-74°F),Post-Holiday,False,False,3.603915819349602,6.414970158442292
2023-12-27,0.0,3.727917009994123,65.3,Normal (61-74°F),Post-Holiday,False,False,3.727917009994123,6.635692277789539
2023-12-28,0.0,3.726208376738624,65.3,Normal (61-74°F),Post-Holiday,False,False,3.726208376738624,6.632650910594751
2023-12-29,0.0,4.4944718629464715,65.3,Normal (61-74°F),Normal,False,False,4.4944718629464715,8.00015991604472
2023-12-30,0.0,3.054576677493987,65.3,Normal (61-74°F),Normal,False,False,3.054576677493987,5.437146485939297
2023-12-31,0.0,4.20130165577518,65.3,Normal (61-74°F),Normal,False,False,4.20130165577518,7.47831694727982
